2018.05.29,07:00,1297.44,1298.93,1297.37,1297.83,3080
2018.05.29,08:00,1297.83,1298.49,1297.36,1298.09,3505
2018.05.29,09:00,1298.09,1299.69,1296.05,1296.71,12542
2018.05.29,10:00,1296.74,1297.59,1295.91,1297.11,13506
2018.05.29,11:00,1297.11,1306.51,1297.02,1303.94,19087
2018.05.29,12:00,1303.94,1305.28,1301.88,1302.86,16366
2018.05.29,13:00,1302.86,1304.65,1302.49,1303.59,13521
2018.05.29,14:00,1303.59,1304.64,1301.84,1302.12,10891
2018.05.29,15:00,1302.12,1302.75,1296.56,1297.70,15468
2018.05.29,16:00,1297.69,1298.18,1292.54,1294.63,17056
2018.05.29,17:00,1294.63,1303.09,1294.46,1302.35,17208
2018.05.29,18:00,1302.33,1304.10,1301.24,1302.67,14160
2018.05.29,19:00,1302.67,1304.55,1301.09,1302.01,11891
2018.05.29,20:00,1302.01,1302.98,1298.77,1300.90,10286
2018.05.29,21:00,1300.91,1304.19,1300.29,1303.03,10542
2018.05.29,22:00,1303.02,1303.21,1299.99,1300.03,6591
2018.05.29,23:00,1300.02,1300.69,1297.84,1298.44,3600
2018.05.30,01:00,1298.14,1301.09,1298.10,1300.50,2851
2018.05.30,02:00,1300.51,1302.81,1300.40,1302.08,4388
2018.05.30,03:00,1302.06,1302.62,1299.90,1301.87,10386
2018.05.30,04:00,1301.87,1302.63,1299.99,1300.61,8647
2018.05.30,05:00,1300.59,1300.64,1298.74,1299.59,7200
2018.05.30,06:00,1299.59,1299.64,1298.35,1298.67,4784
2018.05.30,07:00,1298.67,1298.79,1297.53,1298.61,4776
2018.05.30,08:00,1298.60,1300.42,1297.64,1299.31,6867
2018.05.30,09:00,1299.28,1299.51,1296.55,1297.71,15602
2018.05.30,10:00,1297.71,1298.32,1295.81,1297.48,13962
2018.05.30,11:00,1297.47,1299.29,1296.61,1298.86,13723
2018.05.30,12:00,1298.85,1299.69,1297.40,1297.72,12812
2018.05.30,13:00,1297.72,1298.17,1296.44,1297.38,10813
2018.05.30,14:00,1297.38,1298.23,1297.01,1297.45,10880
2018.05.30,15:00,1297.45,1302.28,1297.29,1300.47,17998
2018.05.30,16:00,1300.41,1301.39,1299.90,1300.73,16690
2018.05.30,17:00,1300.73,1302.33,1300.21,1300.89,16587
2018.05.30,18:00,1300.89,1302.62,1300.25,1301.83,17031
2018.05.30,19:00,1301.84,1304.29,1300.33,1301.94,12402
2018.05.30,20:00,1301.94,1302.37,1301.21,1301.31,7603
2018.05.30,21:00,1301.28,1302.18,1300.98,1301.88,6107
2018.05.30,22:00,1301.90,1302.51,1301.64,1302.07,4970
2018.05.30,23:00,1302.04,1302.20,1300.95,1301.01,2837
2018.05.31,01:00,1301.14,1302.61,1301.10,1302.08,2067
2018.05.31,02:00,1302.15,1303.27,1302.07,1302.48,3032
2018.05.31,03:00,1302.47,1304.77,1302.39,1303.12,8950
2018.05.31,04:00,1303.13,1303.30,1301.17,1301.58,7161
2018.05.31,05:00,1301.58,1302.47,1301.10,1302.01,4245
2018.05.31,06:00,1302.01,1303.04,1301.92,1302.51,4437
2018.05.31,07:00,1302.51,1303.46,1301.79,1303.11,3297
2018.05.31,08:00,1303.11,1304.45,1303.02,1303.26,5400
2018.05.31,09:00,1303.30,1306.23,1303.01,1304.88,10587
2018.05.31,10:00,1304.88,1306.38,1304.54,1305.49,11827
2018.05.31,11:00,1305.50,1305.88,1304.34,1304.58,9977
2018.05.31,12:00,1304.58,1305.44,1302.84,1305.32,10126
2018.05.31,13:00,1305.32,1305.43,1303.65,1303.96,6817
2018.05.31,14:00,1303.96,1305.35,1303.77,1304.57,7818
2018.05.31,15:00,1304.56,1304.69,1298.76,1299.61,14715
2018.05.31,16:00,1299.59,1303.27,1298.63,1302.75,19304
2018.05.31,17:00,1302.76,1306.19,1302.55,1304.49,16482
2018.05.31,18:00,1304.57,1304.80,1300.78,1300.91,19101
2018.05.31,19:00,1300.91,1302.36,1300.72,1301.72,9015
2018.05.31,20:00,1301.70,1301.92,1299.17,1301.01,10286
2018.05.31,21:00,1301.08,1301.47,1299.73,1300.58,8154
2018.05.31,22:00,1300.56,1300.81,1299.20,1299.31,6241
2018.05.31,23:00,1299.35,1299.52,1297.52,1298.18,2843
2018.06.01,01:00,1298.52,1299.91,1298.48,1299.90,2571
2018.06.01,02:00,1299.90,1300.10,1298.90,1299.30,3070
2018.06.01,03:00,1299.31,1299.56,1297.86,1299.44,5835
2018.06.01,04:00,1299.43,1300.49,1297.80,1299.13,9108
2018.06.01,05:00,1299.13,1299.41,1298.02,1298.13,4931
2018.06.01,06:00,1298.13,1298.64,1297.65,1298.42,4523
2018.06.01,07:00,1298.42,1298.85,1298.01,1298.56,3313
2018.06.01,08:00,1298.56,1299.49,1297.75,1299.13,4489
2018.06.01,09:00,1299.11,1299.11,1297.97,1298.95,7584
2018.06.01,10:00,1298.95,1299.92,1298.50,1299.12,9654
2018.06.01,11:00,1299.13,1300.02,1298.92,1299.22,6771
2018.06.01,12:00,1299.23,1299.76,1298.88,1299.39,6072
2018.06.01,13:00,1299.38,1299.92,1296.40,1297.98,7572
2018.06.01,14:00,1297.92,1298.51,1294.25,1294.90,10225
2018.06.01,15:00,1294.89,1295.57,1289.25,1292.34,20491
2018.06.01,16:00,1292.33,1295.29,1292.20,1293.29,14669
2018.06.01,17:00,1293.28,1295.64,1293.09,1294.96,18710
2018.06.01,18:00,1294.97,1298.99,1294.56,1296.36,12604
2018.06.01,19:00,1296.35,1297.18,1295.08,1295.45,7815
2018.06.01,20:00,1295.42,1295.84,1294.33,1294.98,6464
2018.06.01,21:00,1294.97,1295.39,1293.26,1293.37,6049
2018.06.01,22:00,1293.34,1293.90,1292.25,1293.03,5502
2018.06.01,23:00,1292.99,1293.85,1292.51,1293.31,2075
2018.06.04,01:00,1292.02,1293.92,1292.02,1293.29,2088
2018.06.04,02:00,1293.30,1294.49,1292.40,1292.68,3255
2018.06.04,03:00,1292.62,1293.86,1291.91,1292.94,8645
2018.06.04,04:00,1292.97,1294.01,1292.68,1293.24,6493
2018.06.04,05:00,1293.23,1293.46,1292.70,1292.86,4670
2018.06.04,06:00,1292.85,1293.83,1292.83,1293.58,3722
2018.06.04,07:00,1293.59,1293.84,1290.75,1291.45,4339
2018.06.04,08:00,1291.45,1291.72,1290.66,1291.37,4448
2018.06.04,09:00,1291.36,1291.83,1290.77,1291.32,6804
2018.06.04,10:00,1291.31,1294.45,1290.17,1292.83,10641
2018.06.04,11:00,1292.81,1293.98,1292.51,1293.60,6961
2018.06.04,12:00,1293.59,1295.44,1293.39,1293.89,8387
2018.06.04,13:00,1293.88,1295.22,1293.40,1294.99,5866
2018.06.04,14:00,1294.99,1296.77,1294.37,1296.52,6362
2018.06.04,15:00,1296.54,1297.46,1295.52,1296.68,12014
2018.06.04,16:00,1296.68,1298.00,1294.85,1295.30,12565
2018.06.04,17:00,1295.29,1296.23,1294.17,1294.83,11701
2018.06.04,18:00,1294.82,1295.28,1292.86,1293.93,10306
2018.06.04,19:00,1293.93,1293.99,1293.12,1293.44,5989
2018.06.04,20:00,1293.45,1293.74,1292.74,1292.90,5425
2018.06.04,21:00,1292.91,1293.32,1292.23,1292.46,4230
2018.06.04,22:00,1292.46,1292.80,1291.63,1291.75,4638
2018.06.04,23:00,1291.74,1292.10,1291.40,1291.77,2130
2018.06.05,01:00,1292.01,1292.52,1291.73,1292.12,2105
2018.06.05,02:00,1292.11,1292.38,1291.28,1291.45,2525
2018.06.05,03:00,1291.45,1292.44,1290.73,1291.27,6078
2018.06.05,04:00,1291.27,1292.57,1290.74,1292.19,5872
2018.06.05,05:00,1292.24,1292.57,1291.27,1291.68,4551
2018.06.05,06:00,1291.64,1292.32,1291.58,1291.88,2842
2018.06.05,07:00,1291.88,1292.31,1291.03,1291.58,3422
2018.06.05,08:00,1291.58,1291.58,1289.73,1291.45,5432
2018.06.05,09:00,1291.45,1293.48,1290.65,1293.08,8026
2018.06.05,10:00,1293.09,1294.03,1290.90,1291.71,8172
2018.06.05,11:00,1291.71,1292.97,1291.55,1292.66,7375
2018.06.05,12:00,1292.65,1292.68,1291.78,1292.47,5444
2018.06.05,13:00,1292.47,1292.57,1290.24,1290.58,6129
2018.06.05,14:00,1290.55,1291.67,1290.38,1291.32,5836
2018.06.05,15:00,1291.31,1293.53,1291.13,1293.29,11123
2018.06.05,16:00,1293.29,1294.26,1291.08,1292.48,11745
2018.06.05,17:00,1292.48,1293.94,1290.56,1293.67,13316
2018.06.05,18:00,1293.66,1297.52,1293.17,1297.06,13515
2018.06.05,19:00,1297.07,1300.46,1295.66,1298.39,13669
2018.06.05,20:00,1298.38,1299.37,1297.77,1299.15,7188
2018.06.05,21:00,1299.13,1299.22,1296.99,1297.27,4530
2018.06.05,22:00,1297.28,1297.76,1296.67,1296.68,4806
2018.06.05,23:00,1296.67,1296.69,1295.89,1296.04,2496
2018.06.06,01:00,1296.08,1297.22,1296.02,1296.83,1752
2018.06.06,02:00,1296.82,1297.70,1296.75,1296.87,3374
2018.06.06,03:00,1296.86,1297.79,1296.70,1297.44,4991
2018.06.06,04:00,1297.45,1298.14,1297.22,1297.81,4361
2018.06.06,05:00,1297.82,1297.95,1296.79,1297.15,2985
2018.06.06,06:00,1297.15,1297.49,1296.84,1297.36,1940
2018.06.06,07:00,1297.36,1297.39,1296.44,1296.64,2845
2018.06.06,08:00,1296.63,1298.73,1296.31,1298.63,4742
2018.06.06,09:00,1298.63,1299.33,1297.30,1297.80,10358
2018.06.06,10:00,1297.80,1298.71,1296.85,1298.16,11736
2018.06.06,11:00,1298.14,1298.38,1296.22,1296.85,9644
2018.06.06,12:00,1296.85,1297.02,1294.14,1295.01,8703
2018.06.06,13:00,1295.00,1295.24,1294.14,1294.78,6169
2018.06.06,14:00,1294.75,1296.25,1293.70,1295.95,8274
2018.06.06,15:00,1295.95,1298.11,1295.17,1298.10,10978
2018.06.06,16:00,1298.04,1301.12,1297.76,1300.48,11369
2018.06.06,17:00,1300.49,1301.72,1298.65,1299.11,12763
2018.06.06,18:00,1299.10,1300.36,1298.70,1299.76,8918
2018.06.06,19:00,1299.75,1300.02,1297.06,1297.48,7084
2018.06.06,20:00,1297.49,1298.05,1294.69,1295.15,6923
2018.06.06,21:00,1295.16,1296.38,1294.67,1295.84,4450
2018.06.06,22:00,1295.89,1297.14,1295.12,1297.01,4011
2018.06.06,23:00,1297.02,1297.11,1295.91,1296.12,1940
2018.06.07,01:00,1296.30,1297.44,1296.27,1297.15,1443
2018.06.07,02:00,1297.15,1298.07,1297.01,1297.23,2651
2018.06.07,03:00,1297.29,1297.61,1296.16,1296.16,4962
2018.06.07,04:00,1296.14,1297.39,1295.46,1297.06,5561
2018.06.07,05:00,1297.07,1297.46,1296.41,1296.86,4439
2018.06.07,06:00,1296.85,1297.44,1296.66,1296.88,2897
2018.06.07,07:00,1296.89,1297.32,1295.88,1297.17,3123
2018.06.07,08:00,1297.18,1298.14,1297.07,1297.34,4090
2018.06.07,09:00,1297.34,1297.71,1296.50,1297.33,7898
2018.06.07,10:00,1297.33,1299.07,1296.83,1298.47,9473
2018.06.07,11:00,1298.48,1298.75,1297.42,1298.10,7303
2018.06.07,12:00,1298.10,1298.81,1298.00,1298.78,5638
2018.06.07,13:00,1298.78,1299.48,1297.81,1298.14,5660
2018.06.07,14:00,1298.14,1299.66,1297.56,1299.64,7525
2018.06.07,15:00,1299.64,1303.05,1299.09,1301.35,12241
2018.06.07,16:00,1301.36,1301.78,1294.80,1296.23,14838
2018.06.07,17:00,1296.20,1298.56,1296.15,1297.67,12716
2018.06.07,18:00,1297.70,1298.74,1297.06,1297.99,10330
2018.06.07,19:00,1297.99,1298.08,1296.92,1297.49,9883
2018.06.07,20:00,1297.48,1299.62,1296.38,1297.37,13264
2018.06.07,21:00,1297.38,1297.96,1296.62,1297.04,11213
2018.06.07,22:00,1297.00,1297.74,1296.79,1296.81,5055
2018.06.07,23:00,1296.80,1297.29,1296.39,1296.94,2581
2018.06.08,01:00,1296.72,1297.43,1296.50,1296.83,1561
2018.06.08,02:00,1296.84,1297.72,1296.76,1297.20,3024
2018.06.08,03:00,1297.20,1297.26,1296.37,1296.86,5447
2018.06.08,04:00,1296.87,1297.25,1296.31,1296.67,5021
2018.06.08,05:00,1296.67,1297.45,1296.39,1296.80,3956
2018.06.08,06:00,1296.80,1296.90,1295.80,1296.53,3655
2018.06.08,07:00,1296.53,1296.89,1296.14,1296.77,3124
2018.06.08,08:00,1296.77,1296.79,1293.25,1295.82,5086
2018.06.08,09:00,1295.77,1296.60,1294.07,1294.88,10714
2018.06.08,10:00,1294.88,1299.49,1294.48,1298.37,11261
